fact_card_key,customer_key,card_id,card_type,card_status,issue_date,expiry_date,credit_limit,utilization_pct,activation_flag
261,280,CARD0000000261,DEBIT,ACTIVE,2025-11-02,2030-11-01,0.0,0.0,True
262,281,CARD0000000262,CREDIT_PLATINUM,ACTIVE,2025-06-20,2030-06-19,20000000.0,44.99,True
263,283,CARD0000000263,CREDIT_PLATINUM,ACTIVE,2024-09-22,2029-09-21,50000000.0,24.75,True
264,284,CARD0000000264,CREDIT_GOLD,ACTIVE,2023-02-24,2028-02-23,80000000.0,33.63,True
265,286,CARD0000000265,CREDIT_GOLD,ACTIVE,2024-07-03,2029-07-02,20000000.0,34.43,False
266,287,CARD0000000266,CREDIT_PLATINUM,ACTIVE,2024-10-25,2029-10-24,30000000.0,36.12,True
267,288,CARD0000000267,DEBIT,ACTIVE,2023-05-10,2028-05-08,0.0,0.0,True
268,289,CARD0000000268,CREDIT_STANDARD,ACTIVE,2022-07-15,2027-07-14,120000000.0,24.64,True
269,290,CARD0000000269,CREDIT_GOLD,EXPIRED,2021-04-19,2026-04-18,20000000.0,45.23,True
270,292,CARD0000000270,CREDIT_PLATINUM,ACTIVE,2022-12-11,2027-12-10,30000000.0,81.41,True
271,294,CARD0000000271,DEBIT,ACTIVE,2025-06-18,2030-06-17,0.0,0.0,True
272,294,CARD0000000272,CREDIT_GOLD,ACTIVE,2025-11-22,2030-11-21,30000000.0,46.05,True
273,295,CARD0000000273,DEBIT,ACTIVE,2026-05-17,2031-05-16,0.0,0.0,True
274,296,CARD0000000274,CREDIT_GOLD,EXPIRED,2021-07-27,2026-07-26,120000000.0,42.09,True
275,297,CARD0000000275,CREDIT_STANDARD,ACTIVE,2022-04-28,2027-04-27,300000000.0,61.75,True
276,297,CARD0000000276,CREDIT_GOLD,ACTIVE,2025-01-16,2030-01-15,300000000.0,65.66,False
277,300,CARD0000000277,CREDIT_GOLD,ACTIVE,2022-12-26,2027-12-25,120000000.0,4.57,True
278,300,CARD0000000278,CREDIT_STANDARD,ACTIVE,2025-10-21,2030-10-20,50000000.0,5.67,True
279,302,CARD0000000279,DEBIT,ACTIVE,2022-12-30,2027-12-29,0.0,0.0,True
280,302,CARD0000000280,DEBIT,EXPIRED,2021-07-15,2026-07-14,0.0,0.0,True
281,303,CARD0000000281,DEBIT,EXPIRED,2021-08-19,2026-08-18,0.0,0.0,True
282,306,CARD0000000282,DEBIT,ACTIVE,2022-11-17,2027-11-16,0.0,0.0,True
283,307,CARD0000000283,DEBIT,ACTIVE,2025-11-21,2030-11-20,0.0,0.0,True
284,307,CARD0000000284,DEBIT,ACTIVE,2022-05-27,2027-05-26,0.0,0.0,True
285,310,CARD0000000285,DEBIT,ACTIVE,2025-02-19,2030-02-18,0.0,0.0,True
286,310,CARD0000000286,CREDIT_PLATINUM,ACTIVE,2022-07-05,2027-07-04,300000000.0,81.1,True
287,312,CARD0000000287,CREDIT_GOLD,EXPIRED,2021-07-01,2026-06-30,200000000.0,52.92,False
288,312,CARD0000000288,DEBIT,ACTIVE,2023-07-26,2028-07-24,0.0,0.0,True
289,316,CARD0000000289,DEBIT,ACTIVE,2023-04-16,2028-04-14,0.0,0.0,True
290,317,CARD0000000290,DEBIT,ACTIVE,2024-02-05,2029-02-03,0.0,0.0,True
291,317,CARD0000000291,CREDIT_GOLD,EXPIRED,2021-03-16,2026-03-15,30000000.0,69.84,True
292,319,CARD0000000292,CREDIT_PLATINUM,ACTIVE,2025-03-30,2030-03-29,80000000.0,26.5,False
293,320,CARD0000000293,CREDIT_PLATINUM,ACTIVE,2024-06-21,2029-06-20,80000000.0,43.12,True
294,320,CARD0000000294,DEBIT,ACTIVE,2022-02-07,2027-02-06,0.0,0.0,True
295,321,CARD0000000295,CREDIT_STANDARD,ACTIVE,2022-09-03,2027-09-02,50000000.0,43.11,True
296,322,CARD0000000296,DEBIT,ACTIVE,2024-10-12,2029-10-11,0.0,0.0,True
297,322,CARD0000000297,DEBIT,ACTIVE,2025-01-28,2030-01-27,0.0,0.0,True
298,323,CARD0000000298,DEBIT,ACTIVE,2025-11-20,2030-11-19,0.0,0.0,True
299,323,CARD0000000299,DEBIT,ACTIVE,2024-05-31,2029-05-30,0.0,0.0,True
300,324,CARD0000000300,DEBIT,ACTIVE,2025-09-21,2030-09-20,0.0,0.0,True
301,325,CARD0000000301,CREDIT_PLATINUM,EXPIRED,2021-04-01,2026-03-31,80000000.0,19.99,True
302,326,CARD0000000302,CREDIT_STANDARD,BLOCKED,2026-01-03,2031-01-02,30000000.0,7.84,True
303,326,CARD0000000303,CREDIT_PLATINUM,ACTIVE,2026-03-08,2031-03-07,30000000.0,9.27,True
304,329,CARD0000000304,DEBIT,ACTIVE,2025-06-30,2030-06-29,0.0,0.0,True
305,331,CARD0000000305,CREDIT_PLATINUM,ACTIVE,2024-07-05,2029-07-04,50000000.0,3.17,True
306,332,CARD0000000306,DEBIT,BLOCKED,2024-09-27,2029-09-26,0.0,0.0,True
307,334,CARD0000000307,DEBIT,ACTIVE,2026-06-27,2031-06-26,0.0,0.0,True
308,335,CARD0000000308,CREDIT_PLATINUM,ACTIVE,2023-02-08,2028-02-07,120000000.0,84.87,True
309,336,CARD0000000309,DEBIT,ACTIVE,2024-01-03,2029-01-01,0.0,0.0,True
310,339,CARD0000000310,CREDIT_PLATINUM,BLOCKED,2025-03-18,2030-03-17,20000000.0,16.82,True
311,341,CARD0000000311,CREDIT_PLATINUM,ACTIVE,2025-01-23,2030-01-22,20000000.0,53.97,False
312,343,CARD0000000312,DEBIT,EXPIRED,2021-08-11,2026-08-10,0.0,0.0,True
313,346,CARD0000000313,DEBIT,ACTIVE,2025-07-03,2030-07-02,0.0,0.0,True
314,346,CARD0000000314,CREDIT_STANDARD,ACTIVE,2026-03-02,2031-03-01,300000000.0,71.95,True
315,347,CARD0000000315,CREDIT_STANDARD,ACTIVE,2024-09-08,2029-09-07,20000000.0,30.82,True
316,347,CARD0000000316,CREDIT_GOLD,ACTIVE,2023-09-12,2028-09-10,80000000.0,24.04,True
317,349,CARD0000000317,CREDIT_GOLD,EXPIRED,2021-03-17,2026-03-16,300000000.0,52.77,True
318,349,CARD0000000318,CREDIT_GOLD,ACTIVE,2022-04-29,2027-04-28,200000000.0,47.42,True
319,350,CARD0000000319,CREDIT_STANDARD,ACTIVE,2025-12-18,2030-12-17,50000000.0,68.31,True
320,350,CARD0000000320,CREDIT_STANDARD,ACTIVE,2024-03-31,2029-03-30,30000000.0,50.09,True
321,353,CARD0000000321,DEBIT,ACTIVE,2025-03-12,2030-03-11,0.0,0.0,True
322,353,CARD0000000322,CREDIT_STANDARD,EXPIRED,2021-06-03,2026-06-02,120000000.0,50.88,True
323,354,CARD0000000323,CREDIT_STANDARD,EXPIRED,2021-03-11,2026-03-10,50000000.0,46.93,True
324,356,CARD0000000324,CREDIT_PLATINUM,ACTIVE,2023-04-24,2028-04-22,30000000.0,74.61,True
325,358,CARD0000000325,DEBIT,ACTIVE,2025-10-14,2030-10-13,0.0,0.0,True
326,358,CARD0000000326,CREDIT_STANDARD,ACTIVE,2023-11-02,2028-10-31,120000000.0,54.35,True
327,359,CARD0000000327,DEBIT,ACTIVE,2022-05-29,2027-05-28,0.0,0.0,True
328,360,CARD0000000328,DEBIT,ACTIVE,2023-01-25,2028-01-24,0.0,0.0,True
329,361,CARD0000000329,CREDIT_PLATINUM,ACTIVE,2026-06-14,2031-06-13,120000000.0,59.2,False
330,362,CARD0000000330,CREDIT_GOLD,ACTIVE,2024-04-04,2029-04-03,120000000.0,77.56,True
331,363,CARD0000000331,CREDIT_PLATINUM,ACTIVE,2025-05-14,2030-05-13,80000000.0,57.11,True
332,363,CARD0000000332,CREDIT_GOLD,ACTIVE,2023-04-09,2028-04-07,200000000.0,68.16,True
333,364,CARD0000000333,CREDIT_STANDARD,EXPIRED,2021-04-18,2026-04-17,80000000.0,29.17,True
334,366,CARD0000000334,DEBIT,ACTIVE,2024-10-28,2029-10-27,0.0,0.0,True
335,367,CARD0000000335,DEBIT,ACTIVE,2024-12-01,2029-11-30,0.0,0.0,True
336,368,CARD0000000336,DEBIT,ACTIVE,2023-12-10,2028-12-08,0.0,0.0,True
337,369,CARD0000000337,DEBIT,ACTIVE,2021-11-06,2026-11-05,0.0,0.0,True
338,371,CARD0000000338,CREDIT_STANDARD,ACTIVE,2022-03-06,2027-03-05,300000000.0,22.88,True
339,377,CARD0000000339,DEBIT,ACTIVE,2022-05-09,2027-05-08,0.0,0.0,True
340,380,CARD0000000340,DEBIT,ACTIVE,2025-12-17,2030-12-16,0.0,0.0,True
341,381,CARD0000000341,CREDIT_GOLD,ACTIVE,2022-04-30,2027-04-29,120000000.0,41.94,True
342,382,CARD0000000342,DEBIT,ACTIVE,2025-12-17,2030-12-16,0.0,0.0,True
343,383,CARD0000000343,DEBIT,ACTIVE,2024-04-20,2029-04-19,0.0,0.0,True
344,385,CARD0000000344,DEBIT,BLOCKED,2023-05-13,2028-05-11,0.0,0.0,True
345,386,CARD0000000345,DEBIT,ACTIVE,2025-08-19,2030-08-18,0.0,0.0,True
346,387,CARD0000000346,DEBIT,ACTIVE,2024-08-14,2029-08-13,0.0,0.0,True
347,387,CARD0000000347,CREDIT_STANDARD,ACTIVE,2024-01-14,2029-01-12,80000000.0,5.78,True
348,390,CARD0000000348,DEBIT,ACTIVE,2025-08-16,2030-08-15,0.0,0.0,True
349,391,CARD0000000349,DEBIT,ACTIVE,2026-01-03,2031-01-02,0.0,0.0,True
350,391,CARD0000000350,CREDIT_STANDARD,ACTIVE,2025-03-24,2030-03-23,300000000.0,16.03,False
351,392,CARD0000000351,DEBIT,ACTIVE,2025-11-05,2030-11-04,0.0,0.0,True
352,393,CARD0000000352,CREDIT_STANDARD,ACTIVE,2022-05-27,2027-05-26,50000000.0,55.62,True
353,394,CARD0000000353,CREDIT_GOLD,ACTIVE,2024-09-25,2029-09-24,30000000.0,0.17,True
354,395,CARD0000000354,CREDIT_PLATINUM,ACTIVE,2025-10-31,2030-10-30,80000000.0,56.36,True
355,395,CARD0000000355,DEBIT,BLOCKED,2024-03-04,2029-03-03,0.0,0.0,True
356,397,CARD0000000356,CREDIT_PLATINUM,ACTIVE,2022-04-09,2027-04-08,20000000.0,40.82,True
357,399,CARD0000000357,DEBIT,ACTIVE,2022-05-09,2027-05-08,0.0,0.0,True
358,399,CARD0000000358,DEBIT,ACTIVE,2025-01-28,2030-01-27,0.0,0.0,True
359,400,CARD0000000359,CREDIT_GOLD,ACTIVE,2022-06-15,2027-06-14,300000000.0,69.98,True
360,400,CARD0000000360,DEBIT,ACTIVE,2022-11-01,2027-10-31,0.0,0.0,True
361,402,CARD0000000361,DEBIT,ACTIVE,2026-04-10,2031-04-09,0.0,0.0,True
362,403,CARD0000000362,CREDIT_PLATINUM,ACTIVE,2024-08-26,2029-08-25,200000000.0,28.09,True
363,403,CARD0000000363,DEBIT,ACTIVE,2023-09-28,2028-09-26,0.0,0.0,True
364,404,CARD0000000364,DEBIT,ACTIVE,2024-12-14,2029-12-13,0.0,0.0,True
365,405,CARD0000000365,CREDIT_GOLD,ACTIVE,2022-07-24,2027-07-23,200000000.0,43.07,True
366,409,CARD0000000366,CREDIT_STANDARD,BLOCKED,2021-11-19,2026-11-18,20000000.0,67.7,False
367,411,CARD0000000367,CREDIT_GOLD,ACTIVE,2024-02-05,2029-02-03,50000000.0,8.27,True
368,411,CARD0000000368,DEBIT,ACTIVE,2024-08-10,2029-08-09,0.0,0.0,True
369,412,CARD0000000369,CREDIT_GOLD,ACTIVE,2022-04-12,2027-04-11,80000000.0,9.14,True
370,413,CARD0000000370,DEBIT,BLOCKED,2025-09-22,2030-09-21,0.0,0.0,True
371,413,CARD0000000371,DEBIT,EXPIRED,2021-03-25,2026-03-24,0.0,0.0,True
372,414,CARD0000000372,DEBIT,ACTIVE,2025-04-14,2030-04-13,0.0,0.0,True
373,415,CARD0000000373,CREDIT_GOLD,ACTIVE,2024-08-19,2029-08-18,20000000.0,75.99,True
374,415,CARD0000000374,CREDIT_GOLD,ACTIVE,2021-10-11,2026-10-10,30000000.0,55.41,True
375,417,CARD0000000375,CREDIT_STANDARD,ACTIVE,2025-12-25,2030-12-24,120000000.0,21.48,False
376,418,CARD0000000376,DEBIT,ACTIVE,2026-05-25,2031-05-24,0.0,0.0,True
377,419,CARD0000000377,DEBIT,ACTIVE,2024-08-14,2029-08-13,0.0,0.0,True
378,420,CARD0000000378,CREDIT_STANDARD,ACTIVE,2021-08-29,2026-08-28,20000000.0,71.3,True
379,422,CARD0000000379,CREDIT_GOLD,ACTIVE,2025-10-24,2030-10-23,20000000.0,61.39,False
380,423,CARD0000000380,CREDIT_GOLD,EXPIRED,2021-08-19,2026-08-18,30000000.0,80.89,True
381,424,CARD0000000381,DEBIT,ACTIVE,2023-05-21,2028-05-19,0.0,0.0,True
382,424,CARD0000000382,CREDIT_PLATINUM,BLOCKED,2024-09-23,2029-09-22,120000000.0,51.52,True
383,425,CARD0000000383,DEBIT,ACTIVE,2025-03-12,2030-03-11,0.0,0.0,True
384,426,CARD0000000384,DEBIT,EXPIRED,2021-03-11,2026-03-10,0.0,0.0,True
385,426,CARD0000000385,CREDIT_STANDARD,ACTIVE,2022-03-11,2027-03-10,50000000.0,37.52,True
386,427,CARD0000000386,CREDIT_GOLD,ACTIVE,2025-11-18,2030-11-17,20000000.0,26.69,True
387,429,CARD0000000387,CREDIT_STANDARD,ACTIVE,2025-03-14,2030-03-13,300000000.0,67.19,True
388,431,CARD0000000388,CREDIT_GOLD,ACTIVE,2024-03-18,2029-03-17,300000000.0,49.97,True
389,432,CARD0000000389,DEBIT,ACTIVE,2022-03-23,2027-03-22,0.0,0.0,True
390,435,CARD0000000390,CREDIT_STANDARD,ACTIVE,2025-02-28,2030-02-27,300000000.0,43.8,True
391,436,CARD0000000391,CREDIT_GOLD,EXPIRED,2021-07-04,2026-07-03,20000000.0,19.67,False
392,438,CARD0000000392,CREDIT_STANDARD,ACTIVE,2024-06-20,2029-06-19,120000000.0,28.08,True
393,440,CARD0000000393,CREDIT_PLATINUM,ACTIVE,2022-11-01,2027-10-31,300000000.0,23.71,True
394,440,CARD0000000394,CREDIT_STANDARD,ACTIVE,2025-11-12,2030-11-11,20000000.0,80.13,True
395,443,CARD0000000395,CREDIT_PLATINUM,ACTIVE,2023-06-13,2028-06-11,30000000.0,9.24,True
396,444,CARD0000000396,CREDIT_STANDARD,ACTIVE,2023-03-31,2028-03-29,200000000.0,26.22,True
397,445,CARD0000000397,CREDIT_GOLD,ACTIVE,2022-03-31,2027-03-30,20000000.0,6.96,True
398,445,CARD0000000398,CREDIT_PLATINUM,ACTIVE,2024-02-26,2029-02-24,20000000.0,12.39,True
399,446,CARD0000000399,DEBIT,ACTIVE,2025-12-15,2030-12-14,0.0,0.0,True
400,447,CARD0000000400,DEBIT,ACTIVE,2022-11-14,2027-11-13,0.0,0.0,True
401,448,CARD0000000401,DEBIT,BLOCKED,2024-01-30,2029-01-28,0.0,0.0,True
402,449,CARD0000000402,DEBIT,ACTIVE,2021-10-08,2026-10-07,0.0,0.0,True
403,449,CARD0000000403,CREDIT_STANDARD,ACTIVE,2024-09-10,2029-09-09,50000000.0,65.03,False
404,450,CARD0000000404,DEBIT,ACTIVE,2024-07-11,2029-07-10,0.0,0.0,True
405,450,CARD0000000405,DEBIT,EXPIRED,2021-08-26,2026-08-25,0.0,0.0,True
406,451,CARD0000000406,DEBIT,EXPIRED,2021-03-09,2026-03-08,0.0,0.0,True
407,451,CARD0000000407,CREDIT_GOLD,ACTIVE,2023-10-30,2028-10-28,80000000.0,65.14,True
408,452,CARD0000000408,DEBIT,EXPIRED,2021-03-31,2026-03-30,0.0,0.0,True
409,452,CARD0000000409,DEBIT,EXPIRED,2021-08-24,2026-08-23,0.0,0.0,True
410,453,CARD0000000410,DEBIT,ACTIVE,2025-11-13,2030-11-12,0.0,0.0,True
411,455,CARD0000000411,CREDIT_GOLD,ACTIVE,2026-02-25,2031-02-24,80000000.0,45.41,True
412,455,CARD0000000412,CREDIT_STANDARD,ACTIVE,2021-09-12,2026-09-11,20000000.0,69.52,True
413,457,CARD0000000413,DEBIT,ACTIVE,2026-04-24,2031-04-23,0.0,0.0,True
414,457,CARD0000000414,DEBIT,ACTIVE,2023-03-18,2028-03-16,0.0,0.0,True
415,458,CARD0000000415,DEBIT,ACTIVE,2024-03-19,2029-03-18,0.0,0.0,True
416,459,CARD0000000416,CREDIT_GOLD,ACTIVE,2022-12-02,2027-12-01,20000000.0,45.03,True
417,460,CARD0000000417,CREDIT_GOLD,ACTIVE,2025-04-24,2030-04-23,120000000.0,38.18,True
418,460,CARD0000000418,CREDIT_STANDARD,ACTIVE,2026-06-23,2031-06-22,300000000.0,16.78,True
419,461,CARD0000000419,CREDIT_PLATINUM,ACTIVE,2022-06-24,2027-06-23,30000000.0,30.97,True
420,462,CARD0000000420,CREDIT_STANDARD,ACTIVE,2021-12-18,2026-12-17,120000000.0,30.39,True
421,463,CARD0000000421,DEBIT,ACTIVE,2022-12-24,2027-12-23,0.0,0.0,True
422,463,CARD0000000422,CREDIT_PLATINUM,ACTIVE,2022-07-21,2027-07-20,80000000.0,79.66,True
423,465,CARD0000000423,DEBIT,EXPIRED,2021-05-06,2026-05-05,0.0,0.0,True
424,466,CARD0000000424,CREDIT_PLATINUM,BLOCKED,2022-01-03,2027-01-02,120000000.0,9.86,True
425,466,CARD0000000425,CREDIT_GOLD,EXPIRED,2021-06-27,2026-06-26,120000000.0,3.58,True
426,467,CARD0000000426,DEBIT,ACTIVE,2025-12-21,2030-12-20,0.0,0.0,True
427,468,CARD0000000427,DEBIT,ACTIVE,2023-06-27,2028-06-25,0.0,0.0,True
428,468,CARD0000000428,DEBIT,ACTIVE,2025-01-04,2030-01-03,0.0,0.0,True
429,469,CARD0000000429,CREDIT_STANDARD,ACTIVE,2023-06-21,2028-06-19,30000000.0,23.8,True
430,469,CARD0000000430,DEBIT,ACTIVE,2023-04-08,2028-04-06,0.0,0.0,True
431,470,CARD0000000431,DEBIT,EXPIRED,2021-08-02,2026-08-01,0.0,0.0,True
432,471,CARD0000000432,CREDIT_PLATINUM,ACTIVE,2023-11-05,2028-11-03,300000000.0,70.79,True
433,471,CARD0000000433,CREDIT_STANDARD,ACTIVE,2022-02-25,2027-02-24,20000000.0,50.0,False
434,472,CARD0000000434,DEBIT,ACTIVE,2025-07-22,2030-07-21,0.0,0.0,True
435,473,CARD0000000435,CREDIT_GOLD,ACTIVE,2023-03-11,2028-03-09,300000000.0,47.43,False
436,474,CARD0000000436,DEBIT,ACTIVE,2022-09-05,2027-09-04,0.0,0.0,True
437,474,CARD0000000437,CREDIT_STANDARD,ACTIVE,2024-06-29,2029-06-28,80000000.0,28.61,True
438,476,CARD0000000438,CREDIT_PLATINUM,ACTIVE,2025-05-22,2030-05-21,20000000.0,13.22,True
439,478,CARD0000000439,CREDIT_PLATINUM,ACTIVE,2024-06-19,2029-06-18,300000000.0,78.13,True
440,479,CARD0000000440,DEBIT,ACTIVE,2025-06-30,2030-06-29,0.0,0.0,True
441,481,CARD0000000441,DEBIT,ACTIVE,2024-07-20,2029-07-19,0.0,0.0,True
442,481,CARD0000000442,CREDIT_PLATINUM,ACTIVE,2026-05-10,2031-05-09,30000000.0,81.39,False
443,483,CARD0000000443,DEBIT,BLOCKED,2023-05-11,2028-05-09,0.0,0.0,True
444,486,CARD0000000444,CREDIT_PLATINUM,ACTIVE,2024-04-24,2029-04-23,300000000.0,76.93,False
445,487,CARD0000000445,DEBIT,ACTIVE,2026-02-03,2031-02-02,0.0,0.0,True
446,488,CARD0000000446,CREDIT_PLATINUM,BLOCKED,2021-11-18,2026-11-17,200000000.0,26.22,True
447,488,CARD0000000447,CREDIT_PLATINUM,ACTIVE,2022-06-30,2027-06-29,120000000.0,32.9,False
448,489,CARD0000000448,CREDIT_GOLD,BLOCKED,2021-12-03,2026-12-02,30000000.0,80.32,True
449,491,CARD0000000449,CREDIT_STANDARD,ACTIVE,2023-11-17,2028-11-15,50000000.0,3.54,True
450,493,CARD0000000450,CREDIT_PLATINUM,ACTIVE,2023-03-31,2028-03-29,300000000.0,4.01,True
451,493,CARD0000000451,DEBIT,ACTIVE,2024-02-16,2029-02-14,0.0,0.0,True
452,494,CARD0000000452,CREDIT_STANDARD,ACTIVE,2023-12-09,2028-12-07,30000000.0,62.65,True
453,495,CARD0000000453,DEBIT,ACTIVE,2022-01-21,2027-01-20,0.0,0.0,True
454,496,CARD0000000454,CREDIT_STANDARD,EXPIRED,2021-04-03,2026-04-02,120000000.0,63.17,True
455,497,CARD0000000455,CREDIT_GOLD,EXPIRED,2021-08-12,2026-08-11,120000000.0,43.82,True
456,499,CARD0000000456,CREDIT_PLATINUM,ACTIVE,2021-11-17,2026-11-16,80000000.0,23.62,True
457,499,CARD0000000457,DEBIT,ACTIVE,2024-08-19,2029-08-18,0.0,0.0,True
458,501,CARD0000000458,CREDIT_GOLD,BLOCKED,2022-12-29,2027-12-28,20000000.0,2.05,True
459,501,CARD0000000459,DEBIT,ACTIVE,2022-01-14,2027-01-13,0.0,0.0,True
460,502,CARD0000000460,CREDIT_PLATINUM,ACTIVE,2023-01-17,2028-01-16,50000000.0,57.11,True
461,504,CARD0000000461,DEBIT,ACTIVE,2022-09-01,2027-08-31,0.0,0.0,True
462,505,CARD0000000462,DEBIT,ACTIVE,2025-09-15,2030-09-14,0.0,0.0,True
463,506,CARD0000000463,CREDIT_PLATINUM,ACTIVE,2023-03-20,2028-03-18,300000000.0,37.48,True
464,507,CARD0000000464,CREDIT_STANDARD,ACTIVE,2024-08-22,2029-08-21,80000000.0,61.92,True
465,508,CARD0000000465,CREDIT_STANDARD,ACTIVE,2024-11-11,2029-11-10,300000000.0,82.48,True
466,510,CARD0000000466,CREDIT_GOLD,ACTIVE,2022-09-19,2027-09-18,80000000.0,56.59,True
467,511,CARD0000000467,CREDIT_GOLD,ACTIVE,2025-07-01,2030-06-30,300000000.0,21.49,True
468,511,CARD0000000468,CREDIT_STANDARD,EXPIRED,2021-03-09,2026-03-08,30000000.0,23.57,True
469,512,CARD0000000469,DEBIT,ACTIVE,2023-06-03,2028-06-01,0.0,0.0,True
470,513,CARD0000000470,DEBIT,ACTIVE,2023-01-21,2028-01-20,0.0,0.0,True
471,513,CARD0000000471,CREDIT_STANDARD,EXPIRED,2021-06-24,2026-06-23,30000000.0,76.16,False
472,515,CARD0000000472,CREDIT_GOLD,ACTIVE,2023-07-29,2028-07-27,80000000.0,64.36,True
473,516,CARD0000000473,CREDIT_PLATINUM,EXPIRED,2021-06-09,2026-06-08,300000000.0,16.13,True
474,517,CARD0000000474,CREDIT_STANDARD,ACTIVE,2022-02-16,2027-02-15,20000000.0,69.11,True
475,518,CARD0000000475,CREDIT_GOLD,EXPIRED,2021-04-30,2026-04-29,30000000.0,9.61,True
476,519,CARD0000000476,CREDIT_PLATINUM,ACTIVE,2021-10-26,2026-10-25,30000000.0,47.19,True
477,520,CARD0000000477,CREDIT_STANDARD,ACTIVE,2022-06-27,2027-06-26,20000000.0,51.66,True
478,521,CARD0000000478,CREDIT_STANDARD,ACTIVE,2025-10-05,2030-10-04,30000000.0,83.04,True
479,522,CARD0000000479,DEBIT,ACTIVE,2024-02-14,2029-02-12,0.0,0.0,True
480,524,CARD0000000480,DEBIT,ACTIVE,2025-07-27,2030-07-26,0.0,0.0,True
481,525,CARD0000000481,CREDIT_GOLD,ACTIVE,2026-02-02,2031-02-01,120000000.0,40.57,False
482,525,CARD0000000482,CREDIT_GOLD,EXPIRED,2021-04-21,2026-04-20,120000000.0,78.86,False
483,527,CARD0000000483,CREDIT_STANDARD,ACTIVE,2023-07-10,2028-07-08,120000000.0,33.87,True
484,529,CARD0000000484,DEBIT,ACTIVE,2021-12-18,2026-12-17,0.0,0.0,True
485,533,CARD0000000485,DEBIT,ACTIVE,2024-12-03,2029-12-02,0.0,0.0,True
486,535,CARD0000000486,DEBIT,ACTIVE,2024-10-06,2029-10-05,0.0,0.0,True
487,535,CARD0000000487,CREDIT_GOLD,ACTIVE,2026-05-15,2031-05-14,200000000.0,60.46,True
488,536,CARD0000000488,CREDIT_GOLD,ACTIVE,2025-06-06,2030-06-05,80000000.0,9.29,True
489,537,CARD0000000489,CREDIT_STANDARD,ACTIVE,2026-05-11,2031-05-10,30000000.0,55.51,False
490,538,CARD0000000490,CREDIT_GOLD,ACTIVE,2023-08-21,2028-08-19,30000000.0,5.59,True
491,539,CARD0000000491,CREDIT_PLATINUM,ACTIVE,2022-12-26,2027-12-25,50000000.0,11.23,True
492,540,CARD0000000492,CREDIT_PLATINUM,ACTIVE,2022-10-18,2027-10-17,30000000.0,15.63,True
493,541,CARD0000000493,CREDIT_GOLD,ACTIVE,2025-05-06,2030-05-05,20000000.0,21.13,True
494,545,CARD0000000494,CREDIT_STANDARD,ACTIVE,2022-11-08,2027-11-07,300000000.0,6.29,True
495,546,CARD0000000495,DEBIT,EXPIRED,2021-07-02,2026-07-01,0.0,0.0,True
496,547,CARD0000000496,DEBIT,ACTIVE,2023-08-05,2028-08-03,0.0,0.0,True
497,548,CARD0000000497,CREDIT_STANDARD,ACTIVE,2022-06-01,2027-05-31,30000000.0,37.74,True
498,549,CARD0000000498,CREDIT_STANDARD,ACTIVE,2022-06-08,2027-06-07,200000000.0,5.12,True
499,550,CARD0000000499,CREDIT_PLATINUM,ACTIVE,2026-03-05,2031-03-04,300000000.0,54.37,True
500,551,CARD0000000500,DEBIT,ACTIVE,2023-10-22,2028-10-20,0.0,0.0,True
501,551,CARD0000000501,CREDIT_GOLD,ACTIVE,2024-11-26,2029-11-25,30000000.0,46.14,True
502,555,CARD0000000502,CREDIT_GOLD,ACTIVE,2025-03-29,2030-03-28,50000000.0,38.15,True
503,555,CARD0000000503,DEBIT,ACTIVE,2024-03-04,2029-03-03,0.0,0.0,True
504,556,CARD0000000504,CREDIT_PLATINUM,ACTIVE,2025-10-10,2030-10-09,300000000.0,24.0,True
505,558,CARD0000000505,CREDIT_STANDARD,EXPIRED,2021-07-31,2026-07-30,50000000.0,72.74,True
506,559,CARD0000000506,DEBIT,ACTIVE,2025-11-15,2030-11-14,0.0,0.0,True
507,560,CARD0000000507,CREDIT_GOLD,ACTIVE,2023-05-12,2028-05-10,30000000.0,30.0,False
508,560,CARD0000000508,DEBIT,ACTIVE,2025-01-28,2030-01-27,0.0,0.0,True
509,561,CARD0000000509,CREDIT_GOLD,ACTIVE,2023-03-13,2028-03-11,20000000.0,50.18,False
510,561,CARD0000000510,CREDIT_STANDARD,ACTIVE,2023-01-05,2028-01-04,80000000.0,36.16,True
511,562,CARD0000000511,CREDIT_STANDARD,ACTIVE,2023-10-26,2028-10-24,300000000.0,8.88,True
512,562,CARD0000000512,DEBIT,ACTIVE,2025-01-05,2030-01-04,0.0,0.0,True
513,563,CARD0000000513,DEBIT,ACTIVE,2025-01-10,2030-01-09,0.0,0.0,True
514,565,CARD0000000514,CREDIT_PLATINUM,ACTIVE,2023-10-28,2028-10-26,20000000.0,4.03,True
515,569,CARD0000000515,DEBIT,ACTIVE,2022-01-01,2026-12-31,0.0,0.0,True
516,570,CARD0000000516,DEBIT,BLOCKED,2023-04-18,2028-04-16,0.0,0.0,True
517,572,CARD0000000517,CREDIT_PLATINUM,ACTIVE,2024-06-13,2029-06-12,50000000.0,72.38,True
518,573,CARD0000000518,DEBIT,ACTIVE,2022-04-20,2027-04-19,0.0,0.0,True
519,573,CARD0000000519,DEBIT,ACTIVE,2025-07-21,2030-07-20,0.0,0.0,True
520,574,CARD0000000520,DEBIT,ACTIVE,2026-05-31,2031-05-30,0.0,0.0,True
